source,date,datetime,year,month,month_name,day_of_week,day_name,hour,coffee_name,money,payment_method,cash_type,card
index_1,2025-02-21,2025-02-21 13:06:42.927,2025,2,February,4,Friday,13,Americano,25.96,card,card,ANON-0000-0000-1203
index_1,2025-02-21,2025-02-21 14:17:54.803,2025,2,February,4,Friday,14,Americano,25.96,card,card,ANON-0000-0000-1203
index_1,2025-02-21,2025-02-21 15:18:31.267,2025,2,February,4,Friday,15,Cappuccino,35.76,card,card,ANON-0000-0000-1161
index_1,2025-02-21,2025-02-21 15:45:54.235,2025,2,February,4,Friday,15,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-02-21,2025-02-21 15:46:48.335,2025,2,February,4,Friday,15,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-02-21,2025-02-21 15:52:48.020,2025,2,February,4,Friday,15,Americano,25.96,card,card,ANON-0000-0000-1203
index_1,2025-02-21,2025-02-21 16:10:06.125,2025,2,February,4,Friday,16,Cocoa,35.76,card,card,ANON-0000-0000-1239
index_1,2025-02-21,2025-02-21 16:46:58.673,2025,2,February,4,Friday,16,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-21,2025-02-21 16:48:58.515,2025,2,February,4,Friday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-1165
index_1,2025-02-21,2025-02-21 16:50:13.417,2025,2,February,4,Friday,16,Latte,35.76,card,card,ANON-0000-0000-1165
index_1,2025-02-21,2025-02-21 19:08:18.825,2025,2,February,4,Friday,19,Cocoa,35.76,card,card,ANON-0000-0000-1178
index_1,2025-02-21,2025-02-21 19:09:09.551,2025,2,February,4,Friday,19,Cocoa,35.76,card,card,ANON-0000-0000-1178
index_1,2025-02-21,2025-02-21 19:59:24.115,2025,2,February,4,Friday,19,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-02-22,2025-02-22 10:52:18.682,2025,2,February,5,Saturday,10,Hot Chocolate,35.76,card,card,ANON-0000-0000-1240
index_1,2025-02-22,2025-02-22 11:28:30.453,2025,2,February,5,Saturday,11,Americano,25.96,card,card,ANON-0000-0000-1241
index_1,2025-02-22,2025-02-22 11:41:12.848,2025,2,February,5,Saturday,11,Americano,25.96,card,card,ANON-0000-0000-1190
index_1,2025-02-22,2025-02-22 12:59:41.853,2025,2,February,5,Saturday,12,Espresso,21.06,card,card,ANON-0000-0000-0095
index_1,2025-02-22,2025-02-22 15:03:03.270,2025,2,February,5,Saturday,15,Americano with Milk,30.86,card,card,ANON-0000-0000-1162
index_1,2025-02-23,2025-02-23 10:33:11.517,2025,2,February,6,Sunday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-1156
index_1,2025-02-23,2025-02-23 12:52:26.405,2025,2,February,6,Sunday,12,Americano with Milk,30.86,card,card,ANON-0000-0000-1163
index_1,2025-02-23,2025-02-23 12:54:06.170,2025,2,February,6,Sunday,12,Americano with Milk,30.86,card,card,ANON-0000-0000-1163
index_1,2025-02-23,2025-02-23 13:50:21.627,2025,2,February,6,Sunday,13,Cappuccino,35.76,card,card,ANON-0000-0000-1242
index_1,2025-02-23,2025-02-23 14:02:03.441,2025,2,February,6,Sunday,14,Cocoa,35.76,card,card,ANON-0000-0000-1156
index_1,2025-02-23,2025-02-23 17:27:44.922,2025,2,February,6,Sunday,17,Americano,25.96,card,card,ANON-0000-0000-1243
index_1,2025-02-24,2025-02-24 09:14:53.565,2025,2,February,0,Monday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-1220
index_1,2025-02-24,2025-02-24 09:45:10.699,2025,2,February,0,Monday,9,Latte,35.76,card,card,ANON-0000-0000-1244
index_1,2025-02-24,2025-02-24 10:02:48.501,2025,2,February,0,Monday,10,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-02-24,2025-02-24 10:09:12.494,2025,2,February,0,Monday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-1245
index_1,2025-02-24,2025-02-24 10:10:21.726,2025,2,February,0,Monday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-1245
index_1,2025-02-24,2025-02-24 10:47:47.680,2025,2,February,0,Monday,10,Cocoa,35.76,card,card,ANON-0000-0000-1244
index_1,2025-02-24,2025-02-24 12:58:41.309,2025,2,February,0,Monday,12,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-24,2025-02-24 13:00:01.278,2025,2,February,0,Monday,13,Cocoa,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-24,2025-02-24 15:40:01.820,2025,2,February,0,Monday,15,Americano with Milk,30.86,card,card,ANON-0000-0000-1163
index_1,2025-02-24,2025-02-24 16:00:06.327,2025,2,February,0,Monday,16,Cocoa,35.76,card,card,ANON-0000-0000-1246
index_1,2025-02-24,2025-02-24 16:10:23.971,2025,2,February,0,Monday,16,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-02-24,2025-02-24 16:28:52.132,2025,2,February,0,Monday,16,Latte,35.76,card,card,ANON-0000-0000-1177
index_1,2025-02-24,2025-02-24 16:59:38.528,2025,2,February,0,Monday,16,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-24,2025-02-24 17:00:44.935,2025,2,February,0,Monday,17,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-24,2025-02-24 17:37:38.947,2025,2,February,0,Monday,17,Americano with Milk,30.86,card,card,ANON-0000-0000-1222
index_1,2025-02-24,2025-02-24 18:07:01.699,2025,2,February,0,Monday,18,Americano with Milk,30.86,card,card,ANON-0000-0000-1162
index_1,2025-02-24,2025-02-24 18:21:57.165,2025,2,February,0,Monday,18,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-24,2025-02-24 19:04:34.437,2025,2,February,0,Monday,19,Americano with Milk,30.86,card,card,ANON-0000-0000-0878
index_1,2025-02-24,2025-02-24 19:24:10.809,2025,2,February,0,Monday,19,Hot Chocolate,35.76,card,card,ANON-0000-0000-1179
index_1,2025-02-24,2025-02-24 19:24:54.411,2025,2,February,0,Monday,19,Latte,35.76,card,card,ANON-0000-0000-1247
index_1,2025-02-24,2025-02-24 19:26:14.767,2025,2,February,0,Monday,19,Cocoa,35.76,card,card,ANON-0000-0000-1179
index_1,2025-02-24,2025-02-24 20:14:51.303,2025,2,February,0,Monday,20,Cocoa,35.76,card,card,ANON-0000-0000-1156
index_1,2025-02-25,2025-02-25 08:00:39.257,2025,2,February,1,Tuesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-1153
index_1,2025-02-25,2025-02-25 08:49:21.068,2025,2,February,1,Tuesday,8,Americano,25.96,card,card,ANON-0000-0000-1152
index_1,2025-02-25,2025-02-25 08:50:14.259,2025,2,February,1,Tuesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-1152
index_1,2025-02-25,2025-02-25 10:02:44.852,2025,2,February,1,Tuesday,10,Espresso,21.06,card,card,ANON-0000-0000-1237
index_1,2025-02-25,2025-02-25 11:03:33.850,2025,2,February,1,Tuesday,11,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-25,2025-02-25 11:04:26.917,2025,2,February,1,Tuesday,11,Americano,25.96,card,card,ANON-0000-0000-1152
index_1,2025-02-25,2025-02-25 12:20:41.507,2025,2,February,1,Tuesday,12,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-02-25,2025-02-25 14:14:18.541,2025,2,February,1,Tuesday,14,Cappuccino,35.76,card,card,ANON-0000-0000-1161
index_1,2025-02-25,2025-02-25 16:49:37.395,2025,2,February,1,Tuesday,16,Americano,25.96,card,card,ANON-0000-0000-0019
index_1,2025-02-25,2025-02-25 16:50:35.811,2025,2,February,1,Tuesday,16,Americano,25.96,card,card,ANON-0000-0000-0019
index_1,2025-02-25,2025-02-25 18:19:09.057,2025,2,February,1,Tuesday,18,Cocoa,35.76,card,card,ANON-0000-0000-1234
index_1,2025-02-25,2025-02-25 19:32:40.434,2025,2,February,1,Tuesday,19,Cappuccino,35.76,card,card,ANON-0000-0000-1152
index_1,2025-02-26,2025-02-26 08:57:37.237,2025,2,February,2,Wednesday,8,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-26,2025-02-26 10:11:27.140,2025,2,February,2,Wednesday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-1248
index_1,2025-02-26,2025-02-26 10:12:25.513,2025,2,February,2,Wednesday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-1248
index_1,2025-02-26,2025-02-26 10:16:57.091,2025,2,February,2,Wednesday,10,Hot Chocolate,35.76,card,card,ANON-0000-0000-1155
index_1,2025-02-26,2025-02-26 13:13:26.877,2025,2,February,2,Wednesday,13,Cocoa,35.76,card,card,ANON-0000-0000-1168
index_1,2025-02-26,2025-02-26 13:31:23.611,2025,2,February,2,Wednesday,13,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-26,2025-02-26 15:01:58.636,2025,2,February,2,Wednesday,15,Americano,25.96,card,card,ANON-0000-0000-1110
index_1,2025-02-26,2025-02-26 15:14:47.989,2025,2,February,2,Wednesday,15,Americano,25.96,card,card,ANON-0000-0000-1249
index_1,2025-02-26,2025-02-26 15:17:24.547,2025,2,February,2,Wednesday,15,Cortado,25.96,card,card,ANON-0000-0000-1247
index_1,2025-02-26,2025-02-26 15:20:02.820,2025,2,February,2,Wednesday,15,Hot Chocolate,35.76,card,card,ANON-0000-0000-1250
index_1,2025-02-26,2025-02-26 15:20:48.805,2025,2,February,2,Wednesday,15,Americano,25.96,card,card,ANON-0000-0000-1250
index_1,2025-02-26,2025-02-26 15:28:45.256,2025,2,February,2,Wednesday,15,Americano,25.96,card,card,ANON-0000-0000-1190
index_1,2025-02-26,2025-02-26 16:20:46.792,2025,2,February,2,Wednesday,16,Latte,35.76,card,card,ANON-0000-0000-1164
index_1,2025-02-26,2025-02-26 16:55:13.614,2025,2,February,2,Wednesday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-1165
index_1,2025-02-26,2025-02-26 16:55:59.649,2025,2,February,2,Wednesday,16,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-26,2025-02-26 17:22:44.573,2025,2,February,2,Wednesday,17,Americano with Milk,30.86,card,card,ANON-0000-0000-1166
index_1,2025-02-26,2025-02-26 18:11:24.140,2025,2,February,2,Wednesday,18,Latte,35.76,card,card,ANON-0000-0000-1163
index_1,2025-02-26,2025-02-26 18:13:50.419,2025,2,February,2,Wednesday,18,Cappuccino,35.76,card,card,ANON-0000-0000-1163
index_1,2025-02-27,2025-02-27 07:19:00.322,2025,2,February,3,Thursday,7,Cappuccino,35.76,card,card,ANON-0000-0000-1163
index_1,2025-02-27,2025-02-27 07:21:00.583,2025,2,February,3,Thursday,7,Cappuccino,35.76,card,card,ANON-0000-0000-1161
index_1,2025-02-27,2025-02-27 10:52:29.153,2025,2,February,3,Thursday,10,Espresso,21.06,card,card,ANON-0000-0000-1237
index_1,2025-02-27,2025-02-27 11:08:16.864,2025,2,February,3,Thursday,11,Cocoa,35.76,card,card,ANON-0000-0000-1168
index_1,2025-02-27,2025-02-27 12:48:15.878,2025,2,February,3,Thursday,12,Cocoa,35.76,card,card,ANON-0000-0000-1251
index_1,2025-02-27,2025-02-27 13:29:48.424,2025,2,February,3,Thursday,13,Americano with Milk,30.86,card,card,ANON-0000-0000-1252
index_1,2025-02-27,2025-02-27 14:23:16.499,2025,2,February,3,Thursday,14,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-02-27,2025-02-27 14:43:19.325,2025,2,February,3,Thursday,14,Latte,35.76,card,card,ANON-0000-0000-1253
index_1,2025-02-27,2025-02-27 15:47:50.692,2025,2,February,3,Thursday,15,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-27,2025-02-27 16:28:28.103,2025,2,February,3,Thursday,16,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-27,2025-02-27 17:12:55.999,2025,2,February,3,Thursday,17,Americano,25.96,card,card,ANON-0000-0000-1190
index_1,2025-02-27,2025-02-27 17:23:10.042,2025,2,February,3,Thursday,17,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-27,2025-02-27 17:53:13.054,2025,2,February,3,Thursday,17,Latte,35.76,card,card,ANON-0000-0000-1254
index_1,2025-02-27,2025-02-27 18:17:28.969,2025,2,February,3,Thursday,18,Latte,35.76,card,card,ANON-0000-0000-1208
index_1,2025-02-27,2025-02-27 18:38:40.856,2025,2,February,3,Thursday,18,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-02-27,2025-02-27 18:40:01.843,2025,2,February,3,Thursday,18,Cocoa,35.76,card,card,ANON-0000-0000-1179
index_1,2025-02-27,2025-02-27 18:40:52.049,2025,2,February,3,Thursday,18,Cocoa,35.76,card,card,ANON-0000-0000-1179
index_1,2025-02-27,2025-02-27 19:14:15.622,2025,2,February,3,Thursday,19,Latte,35.76,card,card,ANON-0000-0000-1215
index_1,2025-02-27,2025-02-27 20:02:07.207,2025,2,February,3,Thursday,20,Cappuccino,35.76,card,card,ANON-0000-0000-0046
index_1,2025-02-28,2025-02-28 06:52:45.591,2025,2,February,4,Friday,6,Americano with Milk,30.86,card,card,ANON-0000-0000-1163
index_1,2025-02-28,2025-02-28 06:54:59.973,2025,2,February,4,Friday,6,Americano with Milk,30.86,card,card,ANON-0000-0000-1163
index_1,2025-02-28,2025-02-28 07:18:36.920,2025,2,February,4,Friday,7,Cappuccino,35.76,card,card,ANON-0000-0000-1161
index_1,2025-02-28,2025-02-28 08:09:57.784,2025,2,February,4,Friday,8,Espresso,21.06,card,card,ANON-0000-0000-1255
index_1,2025-02-28,2025-02-28 09:02:38.061,2025,2,February,4,Friday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-1162
index_1,2025-02-28,2025-02-28 14:44:28.113,2025,2,February,4,Friday,14,Americano,25.96,card,card,ANON-0000-0000-1110
index_1,2025-02-28,2025-02-28 14:45:22.024,2025,2,February,4,Friday,14,Americano,25.96,card,card,ANON-0000-0000-1110
index_1,2025-02-28,2025-02-28 14:47:52.342,2025,2,February,4,Friday,14,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-02-28,2025-02-28 14:52:02.209,2025,2,February,4,Friday,14,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-28,2025-02-28 15:19:18.675,2025,2,February,4,Friday,15,Americano,25.96,card,card,ANON-0000-0000-1110
index_1,2025-02-28,2025-02-28 16:22:27.380,2025,2,February,4,Friday,16,Cocoa,35.76,card,card,ANON-0000-0000-1156
index_1,2025-02-28,2025-02-28 16:30:06.695,2025,2,February,4,Friday,16,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-28,2025-02-28 17:21:00.889,2025,2,February,4,Friday,17,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-02-28,2025-02-28 17:31:04.347,2025,2,February,4,Friday,17,Americano with Milk,30.86,card,card,ANON-0000-0000-1256
index_1,2025-02-28,2025-02-28 17:32:16.632,2025,2,February,4,Friday,17,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-02-28,2025-02-28 17:33:49.148,2025,2,February,4,Friday,17,Americano,25.96,card,card,ANON-0000-0000-1190
index_1,2025-02-28,2025-02-28 18:53:49.487,2025,2,February,4,Friday,18,Latte,35.76,card,card,ANON-0000-0000-1257
index_1,2025-03-01,2025-03-01 10:31:45.742,2025,3,March,5,Saturday,10,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-03-01,2025-03-01 11:24:04.507,2025,3,March,5,Saturday,11,Americano,25.96,card,card,ANON-0000-0000-1190
index_1,2025-03-01,2025-03-01 11:27:58.402,2025,3,March,5,Saturday,11,Americano,25.96,card,card,ANON-0000-0000-1198
index_1,2025-03-01,2025-03-01 14:43:23.827,2025,3,March,5,Saturday,14,Latte,35.76,card,card,ANON-0000-0000-1254
index_1,2025-03-01,2025-03-01 15:02:31.500,2025,3,March,5,Saturday,15,Americano,25.96,card,card,ANON-0000-0000-1152
index_1,2025-03-01,2025-03-01 15:08:20.223,2025,3,March,5,Saturday,15,Americano with Milk,30.86,card,card,ANON-0000-0000-1157
index_1,2025-03-01,2025-03-01 16:42:13.049,2025,3,March,5,Saturday,16,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-03-01,2025-03-01 17:08:33.502,2025,3,March,5,Saturday,17,Americano,25.96,card,card,ANON-0000-0000-1258
index_1,2025-03-02,2025-03-02 09:58:15.295,2025,3,March,6,Sunday,9,Cocoa,35.76,card,card,ANON-0000-0000-1163
index_1,2025-03-02,2025-03-02 12:17:36.376,2025,3,March,6,Sunday,12,Latte,35.76,card,card,ANON-0000-0000-1189
index_1,2025-03-02,2025-03-02 13:36:19.536,2025,3,March,6,Sunday,13,Americano with Milk,30.86,card,card,ANON-0000-0000-1217
index_1,2025-03-02,2025-03-02 15:22:17.476,2025,3,March,6,Sunday,15,Americano with Milk,30.86,card,card,ANON-0000-0000-1152
index_1,2025-03-02,2025-03-02 15:23:15.736,2025,3,March,6,Sunday,15,Americano,25.96,card,card,ANON-0000-0000-1152
index_1,2025-03-02,2025-03-02 15:24:45.231,2025,3,March,6,Sunday,15,Americano,25.96,card,card,ANON-0000-0000-1190
index_1,2025-03-03,2025-03-03 08:24:01.942,2025,3,March,0,Monday,8,Cappuccino,35.76,card,card,ANON-0000-0000-1161
index_1,2025-03-03,2025-03-03 09:46:51.968,2025,3,March,0,Monday,9,Cocoa,35.76,card,card,ANON-0000-0000-1244
index_1,2025-03-03,2025-03-03 09:48:39.338,2025,3,March,0,Monday,9,Latte,35.76,card,card,ANON-0000-0000-1244
index_1,2025-03-03,2025-03-03 10:21:24.640,2025,3,March,0,Monday,10,Hot Chocolate,35.76,card,card,ANON-0000-0000-1227
index_1,2025-03-03,2025-03-03 10:24:46.716,2025,3,March,0,Monday,10,Hot Chocolate,35.76,card,card,ANON-0000-0000-1259
index_1,2025-03-03,2025-03-03 12:58:08.052,2025,3,March,0,Monday,12,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-03-03,2025-03-03 15:11:01.202,2025,3,March,0,Monday,15,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-03-03,2025-03-03 15:47:58.817,2025,3,March,0,Monday,15,Americano,25.96,card,card,ANON-0000-0000-1167
index_1,2025-03-03,2025-03-03 16:14:50.464,2025,3,March,0,Monday,16,Cocoa,35.76,card,card,ANON-0000-0000-1196
index_1,2025-03-03,2025-03-03 16:16:35.240,2025,3,March,0,Monday,16,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-03-03,2025-03-03 16:18:27.089,2025,3,March,0,Monday,16,Latte,35.76,card,card,ANON-0000-0000-1164
index_1,2025-03-03,2025-03-03 16:40:29.304,2025,3,March,0,Monday,16,Cappuccino,35.76,card,card,ANON-0000-0000-1158
index_1,2025-03-03,2025-03-03 16:42:22.611,2025,3,March,0,Monday,16,Cappuccino,35.76,card,card,ANON-0000-0000-1158
index_1,2025-03-03,2025-03-03 16:52:11.629,2025,3,March,0,Monday,16,Americano,25.96,card,card,ANON-0000-0000-1170
index_1,2025-03-03,2025-03-03 17:28:42.804,2025,3,March,0,Monday,17,Americano with Milk,30.86,card,card,ANON-0000-0000-1256
index_1,2025-03-03,2025-03-03 17:31:22.380,2025,3,March,0,Monday,17,Americano,25.96,card,card,ANON-0000-0000-1198
index_1,2025-03-03,2025-03-03 17:32:18.437,2025,3,March,0,Monday,17,Hot Chocolate,35.76,card,card,ANON-0000-0000-1198
index_1,2025-03-03,2025-03-03 17:32:58.753,2025,3,March,0,Monday,17,Americano,25.96,card,card,ANON-0000-0000-1198
index_1,2025-03-03,2025-03-03 17:57:32.688,2025,3,March,0,Monday,17,Hot Chocolate,35.76,card,card,ANON-0000-0000-1179
index_1,2025-03-03,2025-03-03 17:58:27.343,2025,3,March,0,Monday,17,Hot Chocolate,35.76,card,card,ANON-0000-0000-1178
index_1,2025-03-03,2025-03-03 18:03:05.008,2025,3,March,0,Monday,18,Americano with Milk,30.86,card,card,ANON-0000-0000-1162
index_1,2025-03-03,2025-03-03 18:46:52.609,2025,3,March,0,Monday,18,Latte,35.76,card,card,ANON-0000-0000-1257
index_1,2025-03-04,2025-03-04 07:19:21.939,2025,3,March,1,Tuesday,7,Cappuccino,35.76,card,card,ANON-0000-0000-1161
index_1,2025-03-04,2025-03-04 07:31:55.409,2025,3,March,1,Tuesday,7,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-03-04,2025-03-04 08:51:45.272,2025,3,March,1,Tuesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-1187
index_1,2025-03-04,2025-03-04 09:09:31.929,2025,3,March,1,Tuesday,9,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-03-04,2025-03-04 09:10:22.201,2025,3,March,1,Tuesday,9,Americano,25.96,card,card,ANON-0000-0000-1163
index_1,2025-03-04,2025-03-04 09:58:37.168,2025,3,March,1,Tuesday,9,Americano,25.96,card,card,ANON-0000-0000-1260
index_1,2025-03-04,2025-03-04 11:04:01.957,2025,3,March,1,Tuesday,11,Americano with Milk,30.86,card,card,ANON-0000-0000-1222
index_1,2025-03-04,2025-03-04 11:05:06.974,2025,3,March,1,Tuesday,11,Americano,25.96,card,card,ANON-0000-0000-1176
index_1,2025-03-04,2025-03-04 11:46:41.064,2025,3,March,1,Tuesday,11,Americano,25.96,card,card,ANON-0000-0000-1167
index_1,2025-03-04,2025-03-04 11:47:24.511,2025,3,March,1,Tuesday,11,Americano,25.96,card,card,ANON-0000-0000-1167
index_1,2025-03-04,2025-03-04 11:51:34.795,2025,3,March,1,Tuesday,11,Americano,25.96,card,card,ANON-0000-0000-1110
index_1,2025-03-04,2025-03-04 12:25:59.172,2025,3,March,1,Tuesday,12,Cocoa,35.76,card,card,ANON-0000-0000-1189
index_1,2025-03-04,2025-03-04 16:48:58.420,2025,3,March,1,Tuesday,16,Americano,25.96,card,card,ANON-0000-0000-1167
index_1,2025-03-04,2025-03-04 18:43:21.868,2025,3,March,1,Tuesday,18,Cocoa,35.76,card,card,ANON-0000-0000-1234
index_1,2025-03-04,2025-03-04 19:10:09.471,2025,3,March,1,Tuesday,19,Latte,35.76,card,card,ANON-0000-0000-1174
index_1,2025-03-04,2025-03-04 20:09:00.555,2025,3,March,1,Tuesday,20,Latte,35.76,card,card,ANON-0000-0000-1246
index_1,2025-03-05,2025-03-05 08:39:51.618,2025,3,March,2,Wednesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-1163
index_1,2025-03-05,2025-03-05 09:38:24.258,2025,3,March,2,Wednesday,9,Americano,25.96,card,card,ANON-0000-0000-1167
index_1,2025-03-05,2025-03-05 10:01:14.296,2025,3,March,2,Wednesday,10,Americano,25.96,card,card,ANON-0000-0000-1198
index_1,2025-03-05,2025-03-05 10:02:04.297,2025,3,March,2,Wednesday,10,Americano,25.96,card,card,ANON-0000-0000-1198
index_1,2025-03-05,2025-03-05 10:10:50.521,2025,3,March,2,Wednesday,10,Cappuccino,35.76,card,card,ANON-0000-0000-1261
index_1,2025-03-05,2025-03-05 10:40:34.821,2025,3,March,2,Wednesday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-1248
index_1,2025-03-05,2025-03-05 11:08:31.568,2025,3,March,2,Wednesday,11,Cappuccino,35.76,card,card,ANON-0000-0000-1184
index_1,2025-03-05,2025-03-05 11:10:54.165,2025,3,March,2,Wednesday,11,Cocoa,35.76,card,card,ANON-0000-0000-1262
index_1,2025-03-05,2025-03-05 11:38:51.182,2025,3,March,2,Wednesday,11,Americano,25.96,card,card,ANON-0000-0000-1198
index_1,2025-03-05,2025-03-05 11:41:22.429,2025,3,March,2,Wednesday,11,Americano,25.96,card,card,ANON-0000-0000-1167
index_1,2025-03-05,2025-03-05 12:12:56.269,2025,3,March,2,Wednesday,12,Americano,25.96,card,card,ANON-0000-0000-1110
index_1,2025-03-05,2025-03-05 15:07:50.623,2025,3,March,2,Wednesday,15,Latte,35.76,card,card,ANON-0000-0000-1191
index_1,2025-03-05,2025-03-05 15:21:35.832,2025,3,March,2,Wednesday,15,Latte,35.76,card,card,ANON-0000-0000-1164
index_1,2025-03-05,2025-03-05 15:25:11.415,2025,3,March,2,Wednesday,15,Hot Chocolate,35.76,card,card,ANON-0000-0000-1165
